ScheduleId,LeadId,TaskTypeId,ScheduleTitle,ScheduledDate,TaskStatusId,AssignedAgentId,IsFollowUp,Notes,CreatedBy,CreatedOn
10702,1073,1,Task for Lead 1073,2025-09-20 20:38:51.185368,4,10,1,Priority: Medium,SYSTEM,2025-09-19 20:38:51.185368
10703,367,4,Task for Lead 367,2025-10-11 19:38:51.185551,1,21,0,Priority: Medium,SYSTEM,2025-10-10 19:38:51.185551
10704,468,5,Task for Lead 468,2025-10-06 22:38:51.185782,1,34,1,Priority: Low,SYSTEM,2025-10-05 22:38:51.185782
10705,224,1,Task for Lead 224,2025-09-15 01:38:51.185988,3,48,0,Priority: Medium,SYSTEM,2025-09-14 01:38:51.185988
10706,926,5,Task for Lead 926,2025-08-29 22:38:51.186174,4,43,1,Priority: Low,SYSTEM,2025-08-28 22:38:51.186174
10707,1230,4,Task for Lead 1230,2025-09-30 23:38:51.186367,1,48,0,Priority: High,SYSTEM,2025-09-29 23:38:51.186367
10708,171,1,Task for Lead 171,2025-09-12 19:38:51.186551,3,39,1,Priority: Medium,SYSTEM,2025-09-11 19:38:51.186551
10709,224,5,Task for Lead 224,2025-09-21 00:38:51.186777,4,53,0,Priority: Medium,SYSTEM,2025-09-20 00:38:51.186777
10710,338,5,Task for Lead 338,2025-09-11 22:38:51.186971,4,20,1,Priority: High,SYSTEM,2025-09-10 22:38:51.186971
10711,131,2,Task for Lead 131,2025-10-10 03:38:51.187240,2,53,0,Priority: Medium,SYSTEM,2025-10-09 03:38:51.187240
10712,1029,5,Task for Lead 1029,2025-10-02 20:38:51.187437,2,5,1,Priority: Low,SYSTEM,2025-10-01 20:38:51.187437
10713,907,2,Task for Lead 907,2025-08-29 19:38:51.187620,4,5,0,Priority: Low,SYSTEM,2025-08-28 19:38:51.187620
10714,1181,3,Task for Lead 1181,2025-10-21 23:38:51.187878,2,15,1,Priority: Medium,SYSTEM,2025-10-20 23:38:51.187878
10715,213,5,Task for Lead 213,2025-10-01 22:38:51.188066,2,30,1,Priority: Medium,SYSTEM,2025-09-30 22:38:51.188066
10716,492,5,Task for Lead 492,2025-10-11 22:38:51.188258,2,50,0,Priority: High,SYSTEM,2025-10-10 22:38:51.188258
10717,543,4,Task for Lead 543,2025-09-29 02:38:51.188443,2,11,1,Priority: Medium,SYSTEM,2025-09-28 02:38:51.188443
10718,805,1,Task for Lead 805,2025-10-06 03:38:51.188629,1,54,0,Priority: Low,SYSTEM,2025-10-05 03:38:51.188629
10719,464,3,Task for Lead 464,2025-09-29 02:38:51.188872,2,48,0,Priority: Low,SYSTEM,2025-09-28 02:38:51.188872
10720,727,1,Task for Lead 727,2025-09-26 23:38:51.189058,2,54,0,Priority: Low,SYSTEM,2025-09-25 23:38:51.189058
10721,538,1,Task for Lead 538,2025-09-18 00:38:51.189256,3,1,0,Priority: High,SYSTEM,2025-09-17 00:38:51.189256
10722,66,2,Task for Lead 66,2025-08-25 21:38:51.189442,3,41,0,Priority: Medium,SYSTEM,2025-08-24 21:38:51.189442
10723,703,4,Task for Lead 703,2025-09-28 03:38:51.189625,2,41,0,Priority: High,SYSTEM,2025-09-27 03:38:51.189625
10724,948,1,Task for Lead 948,2025-09-18 17:38:51.189867,4,40,1,Priority: Low,SYSTEM,2025-09-17 17:38:51.189867
10725,656,5,Task for Lead 656,2025-09-15 00:38:51.190053,4,38,0,Priority: Low,SYSTEM,2025-09-14 00:38:51.190053
10726,27,4,Task for Lead 27,2025-09-01 21:38:51.190260,3,1,1,Priority: Low,SYSTEM,2025-08-31 21:38:51.190260
10727,523,3,Task for Lead 523,2025-08-27 00:38:51.190449,4,8,0,Priority: High,SYSTEM,2025-08-26 00:38:51.190449
10728,316,4,Task for Lead 316,2025-09-01 19:38:51.190633,3,34,1,Priority: Low,SYSTEM,2025-08-31 19:38:51.190633
10729,492,2,Task for Lead 492,2025-09-06 19:38:51.190874,4,22,0,Priority: Low,SYSTEM,2025-09-05 19:38:51.190874
10730,405,4,Task for Lead 405,2025-09-03 20:38:51.191059,4,43,1,Priority: Low,SYSTEM,2025-09-02 20:38:51.191059
10731,150,1,Task for Lead 150,2025-10-13 20:38:51.191336,1,5,0,Priority: Low,SYSTEM,2025-10-12 20:38:51.191336
10732,1142,2,Task for Lead 1142,2025-10-22 00:38:51.191525,2,5,0,Priority: Low,SYSTEM,2025-10-21 00:38:51.191525
10733,560,1,Task for Lead 560,2025-09-12 17:38:51.191764,3,7,0,Priority: Medium,SYSTEM,2025-09-11 17:38:51.191764
10734,1221,1,Task for Lead 1221,2025-09-09 18:38:51.191960,4,28,1,Priority: Medium,SYSTEM,2025-09-08 18:38:51.191960
10735,225,5,Task for Lead 225,2025-09-28 22:38:51.192144,2,21,1,Priority: Low,SYSTEM,2025-09-27 22:38:51.192144
10736,820,3,Task for Lead 820,2025-09-28 22:38:51.192352,1,3,1,Priority: Medium,SYSTEM,2025-09-27 22:38:51.192352
10737,503,2,Task for Lead 503,2025-10-21 23:38:51.192537,1,13,0,Priority: Low,SYSTEM,2025-10-20 23:38:51.192537
10738,160,5,Task for Lead 160,2025-10-16 22:38:51.192762,2,50,0,Priority: Medium,SYSTEM,2025-10-15 22:38:51.192762
10739,235,5,Task for Lead 235,2025-09-07 18:38:51.192958,4,42,1,Priority: Medium,SYSTEM,2025-09-06 18:38:51.192958
10740,280,2,Task for Lead 280,2025-09-01 21:38:51.193142,4,49,0,Priority: Low,SYSTEM,2025-08-31 21:38:51.193142
10741,21,3,Task for Lead 21,2025-09-16 18:38:51.193341,4,27,0,Priority: Medium,SYSTEM,2025-09-15 18:38:51.193341
10742,507,4,Task for Lead 507,2025-09-03 18:38:51.193529,3,3,0,Priority: Medium,SYSTEM,2025-09-02 18:38:51.193529
10743,345,5,Task for Lead 345,2025-10-18 19:38:51.193755,2,44,0,Priority: Medium,SYSTEM,2025-10-17 19:38:51.193755
10744,807,3,Task for Lead 807,2025-09-30 23:38:51.193949,1,20,0,Priority: Low,SYSTEM,2025-09-29 23:38:51.193949
10745,1068,5,Task for Lead 1068,2025-10-19 03:38:51.194133,2,39,1,Priority: Medium,SYSTEM,2025-10-18 03:38:51.194133
10746,865,2,Task for Lead 865,2025-09-05 00:38:51.194324,4,19,0,Priority: Medium,SYSTEM,2025-09-04 00:38:51.194324
10747,211,4,Task for Lead 211,2025-08-29 23:38:51.194508,4,51,0,Priority: Low,SYSTEM,2025-08-28 23:38:51.194508
10748,1193,1,Task for Lead 1193,2025-09-28 23:38:51.194750,1,8,0,Priority: High,SYSTEM,2025-09-27 23:38:51.194750
10749,485,2,Task for Lead 485,2025-09-01 00:38:51.194946,4,53,0,Priority: High,SYSTEM,2025-08-31 00:38:51.194946
10750,1060,3,Task for Lead 1060,2025-09-26 23:38:51.195195,2,17,0,Priority: Low,SYSTEM,2025-09-25 23:38:51.195195
10751,981,2,Task for Lead 981,2025-10-08 00:38:51.195411,1,25,1,Priority: Low,SYSTEM,2025-10-07 00:38:51.195411
10752,420,2,Task for Lead 420,2025-10-20 23:38:51.195596,2,30,0,Priority: Low,SYSTEM,2025-10-19 23:38:51.195596
10753,1140,5,Task for Lead 1140,2025-09-12 19:38:51.195834,3,35,0,Priority: High,SYSTEM,2025-09-11 19:38:51.195834
10754,510,1,Task for Lead 510,2025-10-01 22:38:51.196023,1,35,0,Priority: High,SYSTEM,2025-09-30 22:38:51.196023
10755,666,3,Task for Lead 666,2025-09-11 17:38:51.196207,4,32,1,Priority: Low,SYSTEM,2025-09-10 17:38:51.196207
10756,193,3,Task for Lead 193,2025-10-02 00:38:51.196406,2,20,0,Priority: Low,SYSTEM,2025-10-01 00:38:51.196406
10757,1074,5,Task for Lead 1074,2025-10-11 00:38:51.196603,2,5,1,Priority: Medium,SYSTEM,2025-10-10 00:38:51.196603
10758,672,4,Task for Lead 672,2025-08-28 18:38:51.196849,4,38,0,Priority: Medium,SYSTEM,2025-08-27 18:38:51.196849
10759,754,5,Task for Lead 754,2025-09-02 00:38:51.197036,4,31,0,Priority: High,SYSTEM,2025-09-01 00:38:51.197036
10760,349,5,Task for Lead 349,2025-10-02 21:38:51.197221,1,39,1,Priority: High,SYSTEM,2025-10-01 21:38:51.197221
10761,451,3,Task for Lead 451,2025-09-09 00:38:51.197424,4,48,1,Priority: Low,SYSTEM,2025-09-08 00:38:51.197424
10762,630,1,Task for Lead 630,2025-10-07 03:38:51.197607,2,15,1,Priority: Medium,SYSTEM,2025-10-06 03:38:51.197607
10763,344,3,Task for Lead 344,2025-09-26 19:38:51.197842,1,53,1,Priority: Medium,SYSTEM,2025-09-25 19:38:51.197842
10764,888,4,Task for Lead 888,2025-10-20 01:38:51.198028,1,12,1,Priority: High,SYSTEM,2025-10-19 01:38:51.198028
10765,964,5,Task for Lead 964,2025-09-25 21:38:51.198212,2,40,0,Priority: Low,SYSTEM,2025-09-24 21:38:51.198212
10766,682,2,Task for Lead 682,2025-09-12 17:38:51.198406,4,33,0,Priority: Low,SYSTEM,2025-09-11 17:38:51.198406
10767,814,5,Task for Lead 814,2025-09-28 22:38:51.198589,2,43,0,Priority: Low,SYSTEM,2025-09-27 22:38:51.198589
10768,1014,4,Task for Lead 1014,2025-10-01 20:38:51.198827,2,34,0,Priority: High,SYSTEM,2025-09-30 20:38:51.198827
10769,37,5,Task for Lead 37,2025-10-22 02:38:51.199031,2,13,0,Priority: Medium,SYSTEM,2025-10-21 02:38:51.199031
10770,1135,3,Task for Lead 1135,2025-09-29 03:38:51.199307,2,3,1,Priority: Low,SYSTEM,2025-09-28 03:38:51.199307
10771,695,3,Task for Lead 695,2025-10-16 20:38:51.199503,2,8,0,Priority: Medium,SYSTEM,2025-10-15 20:38:51.199503
10772,345,3,Task for Lead 345,2025-10-08 21:38:51.199743,2,20,1,Priority: High,SYSTEM,2025-10-07 21:38:51.199743
10773,618,2,Task for Lead 618,2025-09-19 20:38:51.199939,4,35,0,Priority: High,SYSTEM,2025-09-18 20:38:51.199939
10774,682,4,Task for Lead 682,2025-08-28 17:38:51.200125,4,7,1,Priority: Medium,SYSTEM,2025-08-27 17:38:51.200125
10775,352,5,Task for Lead 352,2025-10-06 19:38:51.200326,2,26,1,Priority: Medium,SYSTEM,2025-10-05 19:38:51.200326
10776,1215,4,Task for Lead 1215,2025-09-05 23:38:51.200513,3,51,1,Priority: Medium,SYSTEM,2025-09-04 23:38:51.200513
10777,552,3,Task for Lead 552,2025-08-23 23:38:51.200749,3,34,0,Priority: Medium,SYSTEM,2025-08-22 23:38:51.200749
10778,1201,4,Task for Lead 1201,2025-09-09 18:38:51.200954,4,5,0,Priority: Medium,SYSTEM,2025-09-08 18:38:51.200954
10779,130,5,Task for Lead 130,2025-09-03 17:38:51.201139,4,52,0,Priority: Medium,SYSTEM,2025-09-02 17:38:51.201139
10780,582,4,Task for Lead 582,2025-09-03 00:38:51.201364,3,38,0,Priority: High,SYSTEM,2025-09-02 00:38:51.201364
10781,618,4,Task for Lead 618,2025-09-06 19:38:51.201555,4,25,0,Priority: Low,SYSTEM,2025-09-05 19:38:51.201555
10782,602,5,Task for Lead 602,2025-10-14 21:38:51.201788,1,19,0,Priority: Medium,SYSTEM,2025-10-13 21:38:51.201788
10783,913,2,Task for Lead 913,2025-10-19 03:38:51.201983,2,10,0,Priority: Medium,SYSTEM,2025-10-18 03:38:51.201983
10784,793,5,Task for Lead 793,2025-10-15 03:38:51.202168,2,35,1,Priority: Low,SYSTEM,2025-10-14 03:38:51.202168
10785,445,1,Task for Lead 445,2025-10-01 21:38:51.202363,2,36,0,Priority: Low,SYSTEM,2025-09-30 21:38:51.202363
10786,504,1,Task for Lead 504,2025-09-30 01:38:51.202546,1,27,1,Priority: Low,SYSTEM,2025-09-29 01:38:51.202546
10787,264,1,Task for Lead 264,2025-09-19 20:38:51.202770,4,33,1,Priority: Low,SYSTEM,2025-09-18 20:38:51.202770
10788,405,2,Task for Lead 405,2025-09-06 01:38:51.202964,4,3,0,Priority: High,SYSTEM,2025-09-05 01:38:51.202964
10789,10,5,Task for Lead 10,2025-10-21 20:38:51.203216,1,34,0,Priority: Low,SYSTEM,2025-10-20 20:38:51.203216
10790,241,4,Task for Lead 241,2025-09-27 23:38:51.203431,2,49,0,Priority: Low,SYSTEM,2025-09-26 23:38:51.203431
10791,914,2,Task for Lead 914,2025-09-09 20:38:51.203622,3,49,0,Priority: Low,SYSTEM,2025-09-08 20:38:51.203622
10792,806,5,Task for Lead 806,2025-09-01 23:38:51.203866,4,28,1,Priority: Medium,SYSTEM,2025-08-31 23:38:51.203866
10793,594,1,Task for Lead 594,2025-09-26 01:38:51.204051,2,25,1,Priority: High,SYSTEM,2025-09-25 01:38:51.204051
10794,1112,5,Task for Lead 1112,2025-10-06 22:38:51.204242,2,18,0,Priority: Medium,SYSTEM,2025-10-05 22:38:51.204242
10795,173,1,Task for Lead 173,2025-09-04 00:38:51.204430,4,13,1,Priority: Medium,SYSTEM,2025-09-03 00:38:51.204430
10796,265,2,Task for Lead 265,2025-08-23 22:38:51.204616,4,35,0,Priority: Low,SYSTEM,2025-08-22 22:38:51.204616
10797,591,3,Task for Lead 591,2025-09-01 17:38:51.204854,3,48,1,Priority: High,SYSTEM,2025-08-31 17:38:51.204854
10798,1007,4,Task for Lead 1007,2025-10-17 22:38:51.205040,2,46,0,Priority: High,SYSTEM,2025-10-16 22:38:51.205040
10799,277,1,Task for Lead 277,2025-10-16 03:38:51.205242,2,25,0,Priority: High,SYSTEM,2025-10-15 03:38:51.205242
10800,1145,3,Task for Lead 1145,2025-09-26 19:38:51.205437,2,11,0,Priority: Low,SYSTEM,2025-09-25 19:38:51.205437
10801,16,5,Task for Lead 16,2025-09-19 19:38:51.205626,4,55,1,Priority: Low,SYSTEM,2025-09-18 19:38:51.205626
10802,456,5,Task for Lead 456,2025-10-18 23:38:51.205864,1,38,0,Priority: High,SYSTEM,2025-10-17 23:38:51.205864
10803,524,2,Task for Lead 524,2025-09-03 20:38:51.206053,3,53,0,Priority: Low,SYSTEM,2025-09-02 20:38:51.206053
10804,534,4,Task for Lead 534,2025-10-14 03:38:51.206243,1,55,1,Priority: Low,SYSTEM,2025-10-13 03:38:51.206243
10805,138,1,Task for Lead 138,2025-10-08 20:38:51.206429,2,33,0,Priority: Medium,SYSTEM,2025-10-07 20:38:51.206429
10806,1042,5,Task for Lead 1042,2025-09-09 22:38:51.206612,3,21,1,Priority: High,SYSTEM,2025-09-08 22:38:51.206612
10807,1220,5,Task for Lead 1220,2025-10-09 22:38:51.206849,2,32,1,Priority: Low,SYSTEM,2025-10-08 22:38:51.206849
10808,507,3,Task for Lead 507,2025-10-07 20:38:51.207035,2,20,0,Priority: Medium,SYSTEM,2025-10-06 20:38:51.207035
10809,1109,2,Task for Lead 1109,2025-08-24 20:38:51.207308,3,10,0,Priority: High,SYSTEM,2025-08-23 20:38:51.207308
10810,110,5,Task for Lead 110,2025-10-18 00:38:51.207496,1,44,0,Priority: High,SYSTEM,2025-10-17 00:38:51.207496
10811,609,3,Task for Lead 609,2025-09-25 02:38:51.207740,2,5,1,Priority: High,SYSTEM,2025-09-24 02:38:51.207740
10812,375,5,Task for Lead 375,2025-09-29 21:38:51.207938,2,19,0,Priority: Low,SYSTEM,2025-09-28 21:38:51.207938
10813,747,5,Task for Lead 747,2025-10-18 20:38:51.208123,1,49,0,Priority: Medium,SYSTEM,2025-10-17 20:38:51.208123
10814,106,1,Task for Lead 106,2025-09-02 01:38:51.208315,4,33,1,Priority: High,SYSTEM,2025-09-01 01:38:51.208315
10815,612,5,Task for Lead 612,2025-10-01 01:38:51.208553,2,44,1,Priority: Low,SYSTEM,2025-09-30 01:38:51.208553
10816,893,2,Task for Lead 893,2025-09-08 18:38:51.208824,4,40,0,Priority: Medium,SYSTEM,2025-09-07 18:38:51.208824
10817,973,3,Task for Lead 973,2025-10-21 03:38:51.209015,2,54,0,Priority: Medium,SYSTEM,2025-10-20 03:38:51.209015
10818,1111,5,Task for Lead 1111,2025-09-20 22:38:51.209201,3,44,0,Priority: High,SYSTEM,2025-09-19 22:38:51.209201
10819,806,2,Task for Lead 806,2025-10-07 22:38:51.209395,1,39,0,Priority: High,SYSTEM,2025-10-06 22:38:51.209395
10820,717,2,Task for Lead 717,2025-10-10 20:38:51.209580,2,35,1,Priority: Low,SYSTEM,2025-10-09 20:38:51.209580
10821,411,1,Task for Lead 411,2025-10-07 20:38:51.209838,2,42,0,Priority: Low,SYSTEM,2025-10-06 20:38:51.209838
10822,205,1,Task for Lead 205,2025-10-18 01:38:51.210027,2,38,0,Priority: Medium,SYSTEM,2025-10-17 01:38:51.210027
10823,1147,1,Task for Lead 1147,2025-08-24 20:38:51.210218,3,7,0,Priority: Medium,SYSTEM,2025-08-23 20:38:51.210218
10824,208,2,Task for Lead 208,2025-10-18 22:38:51.210414,2,45,0,Priority: Low,SYSTEM,2025-10-17 22:38:51.210414
10825,684,1,Task for Lead 684,2025-08-31 00:38:51.210597,3,47,1,Priority: Low,SYSTEM,2025-08-30 00:38:51.210597
10826,1184,1,Task for Lead 1184,2025-10-10 02:38:51.210832,2,43,1,Priority: Medium,SYSTEM,2025-10-09 02:38:51.210832
10827,310,3,Task for Lead 310,2025-08-26 01:38:51.211018,4,26,0,Priority: Medium,SYSTEM,2025-08-25 01:38:51.211018
10828,451,4,Task for Lead 451,2025-10-13 19:38:51.211396,1,46,0,Priority: Medium,SYSTEM,2025-10-12 19:38:51.211396
10829,743,2,Task for Lead 743,2025-09-11 21:38:51.211598,3,44,0,Priority: High,SYSTEM,2025-09-10 21:38:51.211598
10830,1225,4,Task for Lead 1225,2025-08-31 20:38:51.211845,4,25,1,Priority: Low,SYSTEM,2025-08-30 20:38:51.211845
10831,171,4,Task for Lead 171,2025-09-25 01:38:51.212045,2,48,1,Priority: High,SYSTEM,2025-09-24 01:38:51.212045
10832,845,3,Task for Lead 845,2025-08-30 22:38:51.212230,4,21,0,Priority: Low,SYSTEM,2025-08-29 22:38:51.212230
10833,773,1,Task for Lead 773,2025-09-23 21:38:51.212460,2,50,0,Priority: High,SYSTEM,2025-09-22 21:38:51.212460
10834,487,3,Task for Lead 487,2025-09-03 18:38:51.212700,3,5,0,Priority: Medium,SYSTEM,2025-09-02 18:38:51.212700
10835,988,5,Task for Lead 988,2025-09-04 23:38:51.212909,4,16,1,Priority: Medium,SYSTEM,2025-09-03 23:38:51.212909
10836,1098,2,Task for Lead 1098,2025-10-13 00:38:51.213093,1,8,1,Priority: Medium,SYSTEM,2025-10-12 00:38:51.213093
10837,245,5,Task for Lead 245,2025-09-20 18:38:51.213286,3,15,0,Priority: High,SYSTEM,2025-09-19 18:38:51.213286
10838,787,3,Task for Lead 787,2025-09-08 01:38:51.213470,3,47,1,Priority: Medium,SYSTEM,2025-09-07 01:38:51.213470
10839,860,1,Task for Lead 860,2025-09-17 20:38:51.213652,4,50,1,Priority: High,SYSTEM,2025-09-16 20:38:51.213652
10840,464,4,Task for Lead 464,2025-09-12 21:38:51.213889,4,35,1,Priority: Medium,SYSTEM,2025-09-11 21:38:51.213889
10841,579,5,Task for Lead 579,2025-10-07 03:38:51.214091,1,50,1,Priority: Medium,SYSTEM,2025-10-06 03:38:51.214091
10842,110,5,Task for Lead 110,2025-09-12 22:38:51.214293,3,22,0,Priority: High,SYSTEM,2025-09-11 22:38:51.214293
10843,270,3,Task for Lead 270,2025-09-02 23:38:51.214479,3,36,0,Priority: High,SYSTEM,2025-09-01 23:38:51.214479
10844,608,5,Task for Lead 608,2025-09-09 22:38:51.214663,4,44,0,Priority: Medium,SYSTEM,2025-09-08 22:38:51.214663
10845,367,2,Task for Lead 367,2025-08-29 18:38:51.214902,4,33,1,Priority: Low,SYSTEM,2025-08-28 18:38:51.214902
10846,1071,3,Task for Lead 1071,2025-09-10 21:38:51.215158,4,43,1,Priority: Medium,SYSTEM,2025-09-09 21:38:51.215158
10847,1062,1,Task for Lead 1062,2025-10-04 20:38:51.215368,2,15,0,Priority: High,SYSTEM,2025-10-03 20:38:51.215368
10848,1151,4,Task for Lead 1151,2025-09-17 19:38:51.215552,4,49,0,Priority: High,SYSTEM,2025-09-16 19:38:51.215552
10849,988,4,Task for Lead 988,2025-10-17 03:38:51.215789,1,35,0,Priority: Low,SYSTEM,2025-10-16 03:38:51.215789
10850,571,4,Task for Lead 571,2025-10-02 22:38:51.215984,1,17,0,Priority: Low,SYSTEM,2025-10-01 22:38:51.215984
10851,918,1,Task for Lead 918,2025-09-07 20:38:51.216176,3,12,1,Priority: Medium,SYSTEM,2025-09-06 20:38:51.216176
10852,741,3,Task for Lead 741,2025-09-30 20:38:51.216372,2,30,0,Priority: Low,SYSTEM,2025-09-29 20:38:51.216372
10853,954,4,Task for Lead 954,2025-10-06 00:38:51.216555,1,54,1,Priority: Low,SYSTEM,2025-10-05 00:38:51.216555
10854,1144,3,Task for Lead 1144,2025-10-09 23:38:51.216811,2,7,0,Priority: Low,SYSTEM,2025-10-08 23:38:51.216811
10855,450,1,Task for Lead 450,2025-09-26 22:38:51.217005,2,39,0,Priority: Medium,SYSTEM,2025-09-25 22:38:51.217005
10856,307,5,Task for Lead 307,2025-10-08 23:38:51.217189,2,53,0,Priority: Low,SYSTEM,2025-10-07 23:38:51.217189
10857,495,5,Task for Lead 495,2025-10-03 01:38:51.217382,2,31,0,Priority: Medium,SYSTEM,2025-10-02 01:38:51.217382
10858,602,5,Task for Lead 602,2025-10-07 20:38:51.217565,1,10,1,Priority: High,SYSTEM,2025-10-06 20:38:51.217565
10859,60,4,Task for Lead 60,2025-10-18 03:38:51.217797,2,49,1,Priority: Medium,SYSTEM,2025-10-17 03:38:51.217797
10860,1118,5,Task for Lead 1118,2025-08-30 20:38:51.217989,4,53,1,Priority: High,SYSTEM,2025-08-29 20:38:51.217989
10861,299,4,Task for Lead 299,2025-08-27 18:38:51.218181,4,44,0,Priority: Low,SYSTEM,2025-08-26 18:38:51.218181
10862,679,3,Task for Lead 679,2025-09-15 21:38:51.218374,4,20,1,Priority: Low,SYSTEM,2025-09-14 21:38:51.218374
10863,1237,3,Task for Lead 1237,2025-09-26 02:38:51.218564,1,1,0,Priority: Medium,SYSTEM,2025-09-25 02:38:51.218564
10864,728,3,Task for Lead 728,2025-10-17 20:38:51.218795,1,10,0,Priority: Low,SYSTEM,2025-10-16 20:38:51.218795
10865,1153,4,Task for Lead 1153,2025-09-30 20:38:51.218988,1,31,1,Priority: Low,SYSTEM,2025-09-29 20:38:51.218988
10866,201,4,Task for Lead 201,2025-09-13 19:38:51.219252,3,1,0,Priority: Low,SYSTEM,2025-09-12 19:38:51.219252
10867,1138,1,Task for Lead 1138,2025-09-18 18:38:51.219448,4,19,0,Priority: High,SYSTEM,2025-09-17 18:38:51.219448
10868,420,3,Task for Lead 420,2025-10-05 22:38:51.219633,2,44,0,Priority: High,SYSTEM,2025-10-04 22:38:51.219633
10869,999,1,Task for Lead 999,2025-08-30 00:38:51.219875,4,49,0,Priority: High,SYSTEM,2025-08-29 00:38:51.219875
10870,614,2,Task for Lead 614,2025-09-20 01:38:51.220063,4,45,0,Priority: Low,SYSTEM,2025-09-19 01:38:51.220063
10871,192,4,Task for Lead 192,2025-09-30 02:38:51.220269,2,28,0,Priority: Medium,SYSTEM,2025-09-29 02:38:51.220269
10872,258,4,Task for Lead 258,2025-09-20 00:38:51.220456,4,52,1,Priority: Medium,SYSTEM,2025-09-19 00:38:51.220456
10873,1063,4,Task for Lead 1063,2025-09-05 17:38:51.220639,4,14,1,Priority: High,SYSTEM,2025-09-04 17:38:51.220639
10874,147,3,Task for Lead 147,2025-09-10 18:38:51.220877,3,5,1,Priority: Medium,SYSTEM,2025-09-09 18:38:51.220877
10875,174,3,Task for Lead 174,2025-10-09 21:38:51.221073,2,16,0,Priority: High,SYSTEM,2025-10-08 21:38:51.221073
10876,1147,1,Task for Lead 1147,2025-10-15 01:38:51.221302,1,27,0,Priority: Low,SYSTEM,2025-10-14 01:38:51.221302
10877,1137,5,Task for Lead 1137,2025-09-01 00:38:51.221491,3,49,1,Priority: Medium,SYSTEM,2025-08-31 00:38:51.221491
10878,101,5,Task for Lead 101,2025-10-20 00:38:51.221715,1,53,0,Priority: Low,SYSTEM,2025-10-19 00:38:51.221715
10879,156,4,Task for Lead 156,2025-09-24 02:38:51.221914,2,18,0,Priority: Low,SYSTEM,2025-09-23 02:38:51.221914
10880,103,2,Task for Lead 103,2025-10-13 01:38:51.222098,2,15,1,Priority: Low,SYSTEM,2025-10-12 01:38:51.222098
10881,960,2,Task for Lead 960,2025-08-29 00:38:51.222297,3,41,1,Priority: Low,SYSTEM,2025-08-28 00:38:51.222297
10882,612,2,Task for Lead 612,2025-09-09 23:38:51.222484,3,34,0,Priority: Medium,SYSTEM,2025-09-08 23:38:51.222484
10883,113,5,Task for Lead 113,2025-09-09 18:38:51.222702,4,51,1,Priority: Medium,SYSTEM,2025-09-08 18:38:51.222702
10884,1202,2,Task for Lead 1202,2025-10-21 21:38:51.222919,1,31,0,Priority: Medium,SYSTEM,2025-10-20 21:38:51.222919
10885,1212,3,Task for Lead 1212,2025-10-01 03:38:51.223246,1,40,0,Priority: Medium,SYSTEM,2025-09-30 03:38:51.223246
10886,27,2,Task for Lead 27,2025-09-02 17:38:51.223458,4,31,0,Priority: Medium,SYSTEM,2025-09-01 17:38:51.223458
10887,394,2,Task for Lead 394,2025-09-11 22:38:51.223642,4,12,0,Priority: Low,SYSTEM,2025-09-10 22:38:51.223642
10888,1229,1,Task for Lead 1229,2025-10-18 01:38:51.223886,2,15,1,Priority: Medium,SYSTEM,2025-10-17 01:38:51.223886
10889,147,2,Task for Lead 147,2025-09-29 02:38:51.224072,2,19,1,Priority: Medium,SYSTEM,2025-09-28 02:38:51.224072
10890,792,3,Task for Lead 792,2025-09-03 21:38:51.224265,4,3,0,Priority: High,SYSTEM,2025-09-02 21:38:51.224265
10891,614,3,Task for Lead 614,2025-09-25 23:38:51.224463,1,43,0,Priority: Low,SYSTEM,2025-09-24 23:38:51.224463
10892,125,3,Task for Lead 125,2025-10-18 22:38:51.224646,2,41,1,Priority: Medium,SYSTEM,2025-10-17 22:38:51.224646
10893,705,5,Task for Lead 705,2025-09-16 00:38:51.224886,3,52,0,Priority: Low,SYSTEM,2025-09-15 00:38:51.224886
10894,44,4,Task for Lead 44,2025-09-11 17:38:51.225071,3,21,1,Priority: Medium,SYSTEM,2025-09-10 17:38:51.225071
10895,303,3,Task for Lead 303,2025-09-01 23:38:51.225261,4,52,0,Priority: Low,SYSTEM,2025-08-31 23:38:51.225261
