LeadCallId,LeadId,CallId,CallDateTime,DurationSeconds,CallStatusId,SentimentId,AssignedAgentId,CallDirection,IsAIGenerated,CreatedBy,CreatedOn
9498,108,CALL009498,2025-08-27 19:38:48.403897,19,3,,27,Inbound,0,SYSTEM,2025-08-27 19:38:48.403897
9499,686,CALL009499,2025-09-04 21:38:48.404085,851,1,2.0,30,Outbound,0,SYSTEM,2025-09-04 21:38:48.404085
9500,363,CALL009500,2025-09-05 22:38:48.404300,39,1,2.0,41,Outbound,0,SYSTEM,2025-09-05 22:38:48.404300
9501,1162,CALL009501,2025-09-01 01:38:48.404520,139,1,2.0,43,Outbound,0,SYSTEM,2025-09-01 01:38:48.404520
9502,142,CALL009502,2025-09-10 01:38:48.404784,13,4,,49,Outbound,0,SYSTEM,2025-09-10 01:38:48.404784
9503,1014,CALL009503,2025-09-22 00:38:48.404984,50,2,,38,Outbound,1,SYSTEM,2025-09-22 00:38:48.404984
9504,218,CALL009504,2025-09-04 17:38:48.405170,26,4,,28,Outbound,0,SYSTEM,2025-09-04 17:38:48.405170
9505,39,CALL009505,2025-09-03 19:38:48.405355,18,3,,4,Outbound,1,SYSTEM,2025-09-03 19:38:48.405355
9506,98,CALL009506,2025-08-27 18:38:48.405546,44,2,,23,Outbound,0,SYSTEM,2025-08-27 18:38:48.405546
9507,1134,CALL009507,2025-08-26 23:38:48.405776,51,5,,26,Outbound,0,SYSTEM,2025-08-26 23:38:48.405776
9508,438,CALL009508,2025-08-23 23:38:48.405985,22,3,,40,Outbound,0,SYSTEM,2025-08-23 23:38:48.405985
9509,895,CALL009509,2025-08-24 17:38:48.406179,27,3,,27,Outbound,0,SYSTEM,2025-08-24 17:38:48.406179
9510,991,CALL009510,2025-08-25 17:38:48.406364,405,1,1.0,52,Outbound,1,SYSTEM,2025-08-25 17:38:48.406364
9511,1237,CALL009511,2025-09-03 19:38:48.406587,49,3,,28,Outbound,0,SYSTEM,2025-09-03 19:38:48.406587
9512,469,CALL009512,2025-09-18 22:38:48.406827,45,2,,36,Outbound,0,SYSTEM,2025-09-18 22:38:48.406827
9513,1037,CALL009513,2025-09-07 20:38:48.407016,13,4,,4,Outbound,0,SYSTEM,2025-09-07 20:38:48.407016
9514,839,CALL009514,2025-08-29 19:38:48.407400,874,1,4.0,5,Outbound,1,SYSTEM,2025-08-29 19:38:48.407400
9515,518,CALL009515,2025-09-03 20:38:48.407636,44,3,,49,Inbound,0,SYSTEM,2025-09-03 20:38:48.407636
9516,128,CALL009516,2025-08-26 22:38:48.407887,770,1,2.0,17,Outbound,0,SYSTEM,2025-08-26 22:38:48.407887
9517,690,CALL009517,2025-08-25 23:38:48.408099,32,4,,18,Outbound,1,SYSTEM,2025-08-25 23:38:48.408099
9518,480,CALL009518,2025-09-14 20:38:48.408283,485,1,4.0,39,Outbound,1,SYSTEM,2025-09-14 20:38:48.408283
9519,796,CALL009519,2025-09-08 23:38:48.408490,36,2,,32,Outbound,0,SYSTEM,2025-09-08 23:38:48.408490
9520,299,CALL009520,2025-09-12 19:38:48.408731,11,4,,50,Inbound,1,SYSTEM,2025-09-12 19:38:48.408731
9521,294,CALL009521,2025-08-25 23:38:48.408940,31,2,,7,Outbound,0,SYSTEM,2025-08-25 23:38:48.408940
9522,13,CALL009522,2025-09-12 21:38:48.409128,22,5,,9,Inbound,1,SYSTEM,2025-09-12 21:38:48.409128
9523,1230,CALL009523,2025-09-06 01:38:48.409319,52,2,,36,Inbound,0,SYSTEM,2025-09-06 01:38:48.409319
9524,244,CALL009524,2025-08-28 00:38:48.409514,17,5,,14,Outbound,0,SYSTEM,2025-08-28 00:38:48.409514
9525,723,CALL009525,2025-09-16 01:38:48.409749,52,2,,45,Outbound,1,SYSTEM,2025-09-16 01:38:48.409749
9526,37,CALL009526,2025-08-30 01:38:48.409952,22,2,,1,Inbound,1,SYSTEM,2025-08-30 01:38:48.409952
9527,1211,CALL009527,2025-09-12 17:38:48.410139,867,1,1.0,27,Outbound,0,SYSTEM,2025-09-12 17:38:48.410139
9528,724,CALL009528,2025-09-16 18:38:48.410359,116,1,3.0,36,Outbound,0,SYSTEM,2025-09-16 18:38:48.410359
9529,880,CALL009529,2025-08-25 21:38:48.410574,59,2,,50,Outbound,0,SYSTEM,2025-08-25 21:38:48.410574
9530,1136,CALL009530,2025-09-07 23:38:48.410818,34,2,,26,Outbound,0,SYSTEM,2025-09-07 23:38:48.410818
9531,806,CALL009531,2025-08-30 23:38:48.411020,14,4,,47,Outbound,1,SYSTEM,2025-08-30 23:38:48.411020
9532,910,CALL009532,2025-09-07 21:38:48.411280,490,1,2.0,45,Outbound,1,SYSTEM,2025-09-07 21:38:48.411280
9533,747,CALL009533,2025-09-07 18:38:48.411492,16,4,,3,Outbound,1,SYSTEM,2025-09-07 18:38:48.411492
9534,312,CALL009534,2025-08-31 18:38:48.411739,53,2,,41,Outbound,0,SYSTEM,2025-08-31 18:38:48.411739
9535,1211,CALL009535,2025-09-12 18:38:48.411941,46,3,,5,Outbound,0,SYSTEM,2025-09-12 18:38:48.411941
9536,235,CALL009536,2025-09-06 21:38:48.412127,306,1,1.0,16,Outbound,1,SYSTEM,2025-09-06 21:38:48.412127
9537,485,CALL009537,2025-09-18 18:38:48.412334,36,3,,32,Outbound,1,SYSTEM,2025-09-18 18:38:48.412334
9538,643,CALL009538,2025-08-30 00:38:48.412524,40,4,,52,Outbound,0,SYSTEM,2025-08-30 00:38:48.412524
9539,229,CALL009539,2025-09-01 18:38:48.412752,380,1,2.0,16,Outbound,0,SYSTEM,2025-09-01 18:38:48.412752
9540,94,CALL009540,2025-09-09 01:38:48.412972,35,4,,27,Outbound,0,SYSTEM,2025-09-09 01:38:48.412972
9541,1036,CALL009541,2025-08-24 22:38:48.413166,46,2,,25,Outbound,1,SYSTEM,2025-08-24 22:38:48.413166
9542,724,CALL009542,2025-08-26 18:38:48.413352,591,1,3.0,55,Outbound,1,SYSTEM,2025-08-26 18:38:48.413352
9543,340,CALL009543,2025-09-17 00:38:48.413566,59,3,,47,Outbound,0,SYSTEM,2025-09-17 00:38:48.413566
9544,1023,CALL009544,2025-09-01 20:38:48.413805,31,3,,14,Outbound,0,SYSTEM,2025-09-01 20:38:48.413805
9545,418,CALL009545,2025-09-14 23:38:48.413998,34,5,,47,Outbound,0,SYSTEM,2025-09-14 23:38:48.413998
9546,590,CALL009546,2025-09-05 18:38:48.414195,46,2,,31,Outbound,0,SYSTEM,2025-09-05 18:38:48.414195
9547,674,CALL009547,2025-08-29 17:38:48.414381,53,4,,4,Outbound,0,SYSTEM,2025-08-29 17:38:48.414381
9548,738,CALL009548,2025-09-19 23:38:48.414573,39,5,,7,Inbound,1,SYSTEM,2025-09-19 23:38:48.414573
9549,383,CALL009549,2025-09-06 21:38:48.414816,637,1,1.0,10,Outbound,0,SYSTEM,2025-09-06 21:38:48.414816
9550,628,CALL009550,2025-09-20 19:38:48.415033,749,1,3.0,3,Outbound,0,SYSTEM,2025-09-20 19:38:48.415033
9551,365,CALL009551,2025-09-06 01:38:48.415329,32,4,,25,Outbound,0,SYSTEM,2025-09-06 01:38:48.415329
9552,866,CALL009552,2025-08-26 22:38:48.415527,31,5,,23,Outbound,0,SYSTEM,2025-08-26 22:38:48.415527
9553,327,CALL009553,2025-08-26 19:38:48.415762,36,2,,17,Outbound,1,SYSTEM,2025-08-26 19:38:48.415762
9554,1158,CALL009554,2025-09-12 20:38:48.415959,18,2,,28,Inbound,0,SYSTEM,2025-09-12 20:38:48.415959
9555,268,CALL009555,2025-09-05 17:38:48.416144,552,1,1.0,14,Outbound,0,SYSTEM,2025-09-05 17:38:48.416144
9556,250,CALL009556,2025-08-26 21:38:48.416351,158,1,2.0,41,Outbound,0,SYSTEM,2025-08-26 21:38:48.416351
9557,57,CALL009557,2025-09-01 19:38:48.416563,44,2,,34,Outbound,0,SYSTEM,2025-09-01 19:38:48.416563
9558,1044,CALL009558,2025-09-06 00:38:48.416798,26,4,,32,Outbound,0,SYSTEM,2025-09-06 00:38:48.416798
9559,417,CALL009559,2025-09-01 00:38:48.416992,23,5,,39,Outbound,0,SYSTEM,2025-09-01 00:38:48.416992
9560,837,CALL009560,2025-09-09 19:38:48.417193,24,4,,25,Outbound,0,SYSTEM,2025-09-09 19:38:48.417193
9561,51,CALL009561,2025-09-17 17:38:48.417384,19,3,,53,Outbound,1,SYSTEM,2025-09-17 17:38:48.417384
9562,502,CALL009562,2025-09-05 18:38:48.417577,709,1,2.0,32,Outbound,0,SYSTEM,2025-09-05 18:38:48.417577
9563,713,CALL009563,2025-09-11 21:38:48.417845,55,2,,1,Outbound,0,SYSTEM,2025-09-11 21:38:48.417845
9564,695,CALL009564,2025-09-11 01:38:48.418035,47,2,,8,Outbound,0,SYSTEM,2025-09-11 01:38:48.418035
9565,244,CALL009565,2025-09-19 19:38:48.418221,40,1,2.0,42,Outbound,0,SYSTEM,2025-09-19 19:38:48.418221
9566,445,CALL009566,2025-09-13 22:38:48.418428,38,2,,15,Outbound,1,SYSTEM,2025-09-13 22:38:48.418428
9567,728,CALL009567,2025-09-14 00:38:48.418627,27,5,,1,Outbound,0,SYSTEM,2025-09-14 00:38:48.418627
9568,558,CALL009568,2025-08-28 01:38:48.418869,17,3,,44,Inbound,0,SYSTEM,2025-08-28 01:38:48.418869
9569,122,CALL009569,2025-09-12 23:38:48.419057,36,2,,16,Inbound,0,SYSTEM,2025-09-12 23:38:48.419057
9570,147,CALL009570,2025-09-12 21:38:48.419336,297,1,2.0,9,Outbound,1,SYSTEM,2025-09-12 21:38:48.419336
9571,993,CALL009571,2025-09-16 01:38:48.419564,31,3,,5,Inbound,0,SYSTEM,2025-09-16 01:38:48.419564
9572,293,CALL009572,2025-08-25 23:38:48.419808,44,2,,39,Outbound,0,SYSTEM,2025-08-25 23:38:48.419808
9573,1080,CALL009573,2025-09-04 23:38:48.420009,14,2,,7,Outbound,1,SYSTEM,2025-09-04 23:38:48.420009
9574,626,CALL009574,2025-09-08 22:38:48.420196,59,3,,28,Outbound,1,SYSTEM,2025-09-08 22:38:48.420196
9575,875,CALL009575,2025-09-12 18:38:48.420381,51,2,,33,Outbound,0,SYSTEM,2025-09-12 18:38:48.420381
9576,661,CALL009576,2025-09-03 21:38:48.420573,16,5,,41,Outbound,0,SYSTEM,2025-09-03 21:38:48.420573
9577,592,CALL009577,2025-09-19 23:38:48.420816,48,4,,55,Outbound,0,SYSTEM,2025-09-19 23:38:48.420816
9578,845,CALL009578,2025-09-03 01:38:48.421007,466,1,3.0,49,Outbound,1,SYSTEM,2025-09-03 01:38:48.421007
9579,754,CALL009579,2025-09-14 18:38:48.421249,21,4,,47,Outbound,0,SYSTEM,2025-09-14 18:38:48.421249
9580,717,CALL009580,2025-09-06 00:38:48.421442,31,4,,48,Outbound,0,SYSTEM,2025-09-06 00:38:48.421442
9581,775,CALL009581,2025-08-25 20:38:48.421652,26,2,,30,Outbound,1,SYSTEM,2025-08-25 20:38:48.421652
9582,703,CALL009582,2025-08-30 21:38:48.421910,28,3,,9,Outbound,0,SYSTEM,2025-08-30 21:38:48.421910
9583,539,CALL009583,2025-09-16 23:38:48.422097,558,1,1.0,17,Outbound,0,SYSTEM,2025-09-16 23:38:48.422097
9584,1037,CALL009584,2025-08-30 17:38:48.422304,40,3,,33,Outbound,0,SYSTEM,2025-08-30 17:38:48.422304
9585,449,CALL009585,2025-08-29 19:38:48.422488,55,4,,31,Outbound,0,SYSTEM,2025-08-29 19:38:48.422488
9586,498,CALL009586,2025-08-27 17:38:48.422732,30,2,,4,Outbound,1,SYSTEM,2025-08-27 17:38:48.422732
9587,483,CALL009587,2025-09-21 20:38:48.422932,51,4,,50,Outbound,1,SYSTEM,2025-09-21 20:38:48.422932
9588,602,CALL009588,2025-09-02 17:38:48.423282,34,3,,30,Inbound,1,SYSTEM,2025-09-02 17:38:48.423282
9589,757,CALL009589,2025-08-23 21:38:48.423480,37,3,,32,Outbound,0,SYSTEM,2025-08-23 21:38:48.423480
9590,1121,CALL009590,2025-08-26 20:38:48.423776,29,2,,35,Outbound,1,SYSTEM,2025-08-26 20:38:48.423776
9591,964,CALL009591,2025-09-10 18:38:48.424007,25,2,,39,Outbound,1,SYSTEM,2025-09-10 18:38:48.424007
9592,545,CALL009592,2025-09-22 01:38:48.424208,11,3,,27,Outbound,1,SYSTEM,2025-09-22 01:38:48.424208
9593,320,CALL009593,2025-09-16 22:38:48.424395,41,2,,50,Outbound,0,SYSTEM,2025-09-16 22:38:48.424395
9594,739,CALL009594,2025-09-12 21:38:48.424599,310,1,2.0,33,Inbound,0,SYSTEM,2025-09-12 21:38:48.424599
9595,766,CALL009595,2025-09-20 22:38:48.424874,858,1,5.0,43,Outbound,0,SYSTEM,2025-09-20 22:38:48.424874
9596,195,CALL009596,2025-08-30 22:38:48.425085,54,3,,44,Outbound,1,SYSTEM,2025-08-30 22:38:48.425085
9597,1096,CALL009597,2025-09-19 19:38:48.425271,221,1,1.0,50,Inbound,0,SYSTEM,2025-09-19 19:38:48.425271
9598,388,CALL009598,2025-09-13 00:38:48.425479,346,1,3.0,17,Outbound,0,SYSTEM,2025-09-13 00:38:48.425479
9599,1217,CALL009599,2025-09-05 22:38:48.425742,50,2,,27,Outbound,0,SYSTEM,2025-09-05 22:38:48.425742
9600,820,CALL009600,2025-09-18 00:38:48.425939,55,4,,30,Inbound,0,SYSTEM,2025-09-18 00:38:48.425939
9601,833,CALL009601,2025-09-02 18:38:48.426134,29,3,,42,Outbound,0,SYSTEM,2025-09-02 18:38:48.426134
9602,774,CALL009602,2025-09-03 22:38:48.426320,523,1,1.0,44,Outbound,0,SYSTEM,2025-09-03 22:38:48.426320
9603,1239,CALL009603,2025-09-15 19:38:48.426535,45,4,,28,Outbound,0,SYSTEM,2025-09-15 19:38:48.426535
9604,948,CALL009604,2025-09-13 01:38:48.426765,45,5,,39,Outbound,1,SYSTEM,2025-09-13 01:38:48.426765
9605,322,CALL009605,2025-09-07 21:38:48.426961,153,1,4.0,5,Outbound,1,SYSTEM,2025-09-07 21:38:48.426961
9606,771,CALL009606,2025-09-10 21:38:48.427243,55,2,,15,Outbound,0,SYSTEM,2025-09-10 21:38:48.427243
9607,1215,CALL009607,2025-09-12 18:38:48.427436,30,5,,32,Outbound,0,SYSTEM,2025-09-12 18:38:48.427436
9608,715,CALL009608,2025-09-02 17:38:48.427630,49,2,,42,Outbound,0,SYSTEM,2025-09-02 17:38:48.427630
9609,1002,CALL009609,2025-09-03 21:38:48.427868,58,5,,27,Outbound,0,SYSTEM,2025-09-03 21:38:48.427868
9610,577,CALL009610,2025-09-02 01:38:48.428056,28,2,,36,Outbound,0,SYSTEM,2025-09-02 01:38:48.428056
9611,116,CALL009611,2025-09-17 20:38:48.428254,14,4,,7,Outbound,0,SYSTEM,2025-09-17 20:38:48.428254
9612,1184,CALL009612,2025-09-08 17:38:48.428438,24,2,,45,Outbound,1,SYSTEM,2025-09-08 17:38:48.428438
9613,933,CALL009613,2025-09-18 19:38:48.428634,38,4,,13,Outbound,1,SYSTEM,2025-09-18 19:38:48.428634
9614,851,CALL009614,2025-08-27 23:38:48.428877,211,1,2.0,14,Outbound,1,SYSTEM,2025-08-27 23:38:48.428877
9615,112,CALL009615,2025-09-13 23:38:48.429087,22,3,,51,Outbound,1,SYSTEM,2025-09-13 23:38:48.429087
9616,19,CALL009616,2025-08-27 01:38:48.429435,46,2,,55,Outbound,0,SYSTEM,2025-08-27 01:38:48.429435
9617,550,CALL009617,2025-09-03 01:38:48.429663,25,3,,13,Inbound,1,SYSTEM,2025-09-03 01:38:48.429663
9618,19,CALL009618,2025-09-03 18:38:48.429929,54,3,,7,Outbound,1,SYSTEM,2025-09-03 18:38:48.429929
9619,506,CALL009619,2025-09-10 01:38:48.430123,24,2,,48,Outbound,1,SYSTEM,2025-09-10 01:38:48.430123
9620,834,CALL009620,2025-09-14 23:38:48.430310,28,3,,44,Outbound,1,SYSTEM,2025-09-14 23:38:48.430310
9621,438,CALL009621,2025-09-15 01:38:48.430507,54,4,,40,Outbound,1,SYSTEM,2025-09-15 01:38:48.430507
9622,186,CALL009622,2025-09-08 23:38:48.430743,669,1,1.0,7,Outbound,1,SYSTEM,2025-09-08 23:38:48.430743
9623,652,CALL009623,2025-08-24 22:38:48.430972,750,1,1.0,11,Outbound,1,SYSTEM,2025-08-24 22:38:48.430972
9624,1240,CALL009624,2025-09-07 19:38:48.431259,35,1,3.0,41,Inbound,1,SYSTEM,2025-09-07 19:38:48.431259
9625,94,CALL009625,2025-09-01 21:38:48.431472,51,3,,52,Outbound,1,SYSTEM,2025-09-01 21:38:48.431472
9626,677,CALL009626,2025-08-26 00:38:48.431714,36,3,,34,Outbound,0,SYSTEM,2025-08-26 00:38:48.431714
9627,700,CALL009627,2025-09-01 18:38:48.431922,36,3,,30,Outbound,0,SYSTEM,2025-09-01 18:38:48.431922
9628,268,CALL009628,2025-09-07 17:38:48.432109,14,4,,12,Outbound,0,SYSTEM,2025-09-07 17:38:48.432109
9629,220,CALL009629,2025-09-10 17:38:48.432292,713,1,2.0,16,Outbound,0,SYSTEM,2025-09-10 17:38:48.432292
9630,918,CALL009630,2025-08-28 21:38:48.432509,55,4,,21,Outbound,1,SYSTEM,2025-08-28 21:38:48.432509
9631,728,CALL009631,2025-09-04 17:38:48.432752,34,4,,53,Outbound,1,SYSTEM,2025-09-04 17:38:48.432752
9632,1025,CALL009632,2025-08-25 17:38:48.432960,794,1,3.0,8,Outbound,1,SYSTEM,2025-08-25 17:38:48.432960
9633,270,CALL009633,2025-09-08 00:38:48.433167,45,4,,38,Outbound,0,SYSTEM,2025-09-08 00:38:48.433167
9634,14,CALL009634,2025-09-12 00:38:48.433351,50,5,,44,Outbound,0,SYSTEM,2025-09-12 00:38:48.433351
9635,838,CALL009635,2025-08-31 01:38:48.433545,52,2,,46,Outbound,0,SYSTEM,2025-08-31 01:38:48.433545
9636,577,CALL009636,2025-08-24 00:38:48.433781,27,2,,13,Outbound,0,SYSTEM,2025-08-24 00:38:48.433781
9637,990,CALL009637,2025-08-28 01:38:48.433977,50,4,,20,Outbound,0,SYSTEM,2025-08-28 01:38:48.433977
9638,185,CALL009638,2025-09-10 20:38:48.434162,710,1,3.0,51,Outbound,0,SYSTEM,2025-09-10 20:38:48.434162
9639,55,CALL009639,2025-08-29 23:38:48.434369,14,2,,39,Outbound,0,SYSTEM,2025-08-29 23:38:48.434369
9640,855,CALL009640,2025-09-01 17:38:48.434563,56,2,,16,Outbound,0,SYSTEM,2025-09-01 17:38:48.434563
9641,601,CALL009641,2025-09-21 21:38:48.434860,849,1,2.0,45,Inbound,0,SYSTEM,2025-09-21 21:38:48.434860
9642,60,CALL009642,2025-09-11 20:38:48.435146,51,5,,21,Outbound,0,SYSTEM,2025-09-11 20:38:48.435146
9643,808,CALL009643,2025-09-13 18:38:48.435353,46,5,,40,Outbound,1,SYSTEM,2025-09-13 18:38:48.435353
9644,284,CALL009644,2025-09-15 01:38:48.435549,30,5,,8,Outbound,0,SYSTEM,2025-09-15 01:38:48.435549
9645,786,CALL009645,2025-09-05 17:38:48.435780,103,1,3.0,48,Outbound,1,SYSTEM,2025-09-05 17:38:48.435780
9646,498,CALL009646,2025-08-24 21:38:48.436001,19,4,,30,Outbound,0,SYSTEM,2025-08-24 21:38:48.436001
9647,980,CALL009647,2025-08-31 19:38:48.436188,52,2,,1,Outbound,0,SYSTEM,2025-08-31 19:38:48.436188
9648,677,CALL009648,2025-08-28 00:38:48.436376,451,1,3.0,36,Outbound,0,SYSTEM,2025-08-28 00:38:48.436376
9649,798,CALL009649,2025-08-29 20:38:48.436590,422,1,2.0,33,Outbound,0,SYSTEM,2025-08-29 20:38:48.436590
9650,153,CALL009650,2025-09-02 20:38:48.436851,48,2,,44,Outbound,0,SYSTEM,2025-09-02 20:38:48.436851
9651,432,CALL009651,2025-08-23 17:38:48.437051,12,4,,10,Outbound,0,SYSTEM,2025-08-23 17:38:48.437051
9652,1029,CALL009652,2025-08-24 19:38:48.437239,624,1,3.0,47,Outbound,1,SYSTEM,2025-08-24 19:38:48.437239
9653,63,CALL009653,2025-09-03 23:38:48.437446,355,1,3.0,22,Outbound,0,SYSTEM,2025-09-03 23:38:48.437446
9654,609,CALL009654,2025-09-15 20:38:48.437713,43,4,,38,Outbound,1,SYSTEM,2025-09-15 20:38:48.437713
9655,424,CALL009655,2025-08-23 22:38:48.437928,40,4,,20,Outbound,0,SYSTEM,2025-08-23 22:38:48.437928
9656,423,CALL009656,2025-09-08 22:38:48.438114,48,2,,27,Inbound,0,SYSTEM,2025-09-08 22:38:48.438114
9657,674,CALL009657,2025-08-27 22:38:48.438299,45,3,,35,Inbound,1,SYSTEM,2025-08-27 22:38:48.438299
9658,596,CALL009658,2025-09-05 19:38:48.438483,27,2,,22,Outbound,0,SYSTEM,2025-09-05 19:38:48.438483
9659,1147,CALL009659,2025-09-09 19:38:48.438724,49,2,,25,Outbound,1,SYSTEM,2025-09-09 19:38:48.438724
9660,1056,CALL009660,2025-09-12 23:38:48.438924,28,2,,35,Outbound,0,SYSTEM,2025-09-12 23:38:48.438924
9661,1043,CALL009661,2025-09-03 01:38:48.439191,44,3,,3,Outbound,0,SYSTEM,2025-09-03 01:38:48.439191
9662,1003,CALL009662,2025-09-11 01:38:48.439394,361,1,5.0,20,Outbound,1,SYSTEM,2025-09-11 01:38:48.439394
9663,1152,CALL009663,2025-09-21 00:38:48.439624,42,2,,28,Outbound,0,SYSTEM,2025-09-21 00:38:48.439624
9664,696,CALL009664,2025-09-12 21:38:48.439879,484,1,2.0,25,Inbound,1,SYSTEM,2025-09-12 21:38:48.439879
9665,1032,CALL009665,2025-09-06 00:38:48.440100,358,1,2.0,33,Outbound,0,SYSTEM,2025-09-06 00:38:48.440100
9666,1141,CALL009666,2025-09-13 23:38:48.440309,31,2,,19,Outbound,0,SYSTEM,2025-09-13 23:38:48.440309
9667,207,CALL009667,2025-09-05 17:38:48.440493,531,1,1.0,22,Inbound,1,SYSTEM,2025-09-05 17:38:48.440493
9668,721,CALL009668,2025-09-02 20:38:48.440759,28,3,,48,Outbound,1,SYSTEM,2025-09-02 20:38:48.440759
9669,568,CALL009669,2025-09-21 18:38:48.440959,608,1,1.0,14,Outbound,1,SYSTEM,2025-09-21 18:38:48.440959
9670,964,CALL009670,2025-08-29 17:38:48.441169,285,1,3.0,3,Outbound,0,SYSTEM,2025-08-29 17:38:48.441169
9671,191,CALL009671,2025-09-07 22:38:48.441422,44,2,,41,Outbound,1,SYSTEM,2025-09-07 22:38:48.441422
9672,30,CALL009672,2025-09-07 00:38:48.441619,156,1,1.0,35,Outbound,0,SYSTEM,2025-09-07 00:38:48.441619
9673,608,CALL009673,2025-09-15 17:38:48.441879,197,1,4.0,4,Outbound,1,SYSTEM,2025-09-15 17:38:48.441879
9674,1100,CALL009674,2025-09-07 21:38:48.442090,27,3,,38,Outbound,0,SYSTEM,2025-09-07 21:38:48.442090
9675,511,CALL009675,2025-09-14 21:38:48.442274,882,1,2.0,40,Outbound,0,SYSTEM,2025-09-14 21:38:48.442274
9676,1145,CALL009676,2025-09-01 18:38:48.442490,45,2,,17,Outbound,1,SYSTEM,2025-09-01 18:38:48.442490
9677,1240,CALL009677,2025-09-09 19:38:48.442734,14,4,,25,Outbound,0,SYSTEM,2025-09-09 19:38:48.442734
9678,142,CALL009678,2025-09-18 00:38:48.442932,14,2,,44,Outbound,0,SYSTEM,2025-09-18 00:38:48.442932
9679,838,CALL009679,2025-09-16 18:38:48.443269,45,3,,34,Outbound,1,SYSTEM,2025-09-16 18:38:48.443269
9680,973,CALL009680,2025-08-27 23:38:48.443524,43,4,,31,Outbound,0,SYSTEM,2025-08-27 23:38:48.443524
9681,787,CALL009681,2025-08-25 00:38:48.443778,47,2,,47,Outbound,0,SYSTEM,2025-08-25 00:38:48.443778
9682,357,CALL009682,2025-09-20 01:38:48.443977,54,4,,17,Inbound,1,SYSTEM,2025-09-20 01:38:48.443977
9683,1110,CALL009683,2025-08-24 00:38:48.444163,179,1,2.0,19,Outbound,0,SYSTEM,2025-08-24 00:38:48.444163
9684,280,CALL009684,2025-09-09 19:38:48.444369,633,1,2.0,12,Outbound,1,SYSTEM,2025-09-09 19:38:48.444369
9685,740,CALL009685,2025-09-11 18:38:48.444582,48,3,,49,Outbound,1,SYSTEM,2025-09-11 18:38:48.444582
9686,1198,CALL009686,2025-09-15 17:38:48.444837,18,3,,27,Inbound,0,SYSTEM,2025-09-15 17:38:48.444837
9687,678,CALL009687,2025-09-22 00:38:48.445036,53,4,,15,Outbound,0,SYSTEM,2025-09-22 00:38:48.445036
9688,781,CALL009688,2025-09-18 20:38:48.445224,34,4,,11,Outbound,1,SYSTEM,2025-09-18 20:38:48.445224
9689,28,CALL009689,2025-09-10 00:38:48.445409,319,1,3.0,35,Outbound,0,SYSTEM,2025-09-10 00:38:48.445409
9690,587,CALL009690,2025-08-23 20:38:48.445624,68,1,3.0,30,Outbound,0,SYSTEM,2025-08-23 20:38:48.445624
9691,442,CALL009691,2025-09-13 20:38:48.445897,56,4,,38,Inbound,0,SYSTEM,2025-09-13 20:38:48.445897
9692,1209,CALL009692,2025-09-07 19:38:48.446085,24,4,,47,Inbound,0,SYSTEM,2025-09-07 19:38:48.446085
9693,1012,CALL009693,2025-09-21 22:38:48.446268,687,1,2.0,46,Outbound,1,SYSTEM,2025-09-21 22:38:48.446268
9694,894,CALL009694,2025-08-27 19:38:48.446474,30,3,,35,Outbound,0,SYSTEM,2025-08-27 19:38:48.446474
9695,750,CALL009695,2025-09-19 00:38:48.446701,43,2,,7,Outbound,0,SYSTEM,2025-09-19 00:38:48.446701
9696,1065,CALL009696,2025-09-14 18:38:48.446907,48,2,,12,Outbound,0,SYSTEM,2025-09-14 18:38:48.446907
9697,42,CALL009697,2025-09-11 19:38:48.447157,55,2,,12,Outbound,1,SYSTEM,2025-09-11 19:38:48.447157
9698,643,CALL009698,2025-09-01 23:38:48.447360,620,1,1.0,40,Inbound,1,SYSTEM,2025-09-01 23:38:48.447360
9699,277,CALL009699,2025-08-23 23:38:48.447580,15,2,,36,Inbound,0,SYSTEM,2025-08-23 23:38:48.447580
9700,1160,CALL009700,2025-09-11 17:38:48.447829,24,2,,39,Outbound,1,SYSTEM,2025-09-11 17:38:48.447829
9701,912,CALL009701,2025-09-20 17:38:48.448028,556,1,3.0,5,Outbound,1,SYSTEM,2025-09-20 17:38:48.448028
9702,303,CALL009702,2025-08-31 00:38:48.448236,27,2,,13,Inbound,0,SYSTEM,2025-08-31 00:38:48.448236
9703,833,CALL009703,2025-09-20 01:38:48.448425,22,5,,36,Outbound,0,SYSTEM,2025-09-20 01:38:48.448425
9704,165,CALL009704,2025-09-13 01:38:48.448624,297,1,2.0,45,Outbound,1,SYSTEM,2025-09-13 01:38:48.448624
9705,82,CALL009705,2025-08-29 00:38:48.448896,23,3,,23,Outbound,0,SYSTEM,2025-08-29 00:38:48.448896
9706,1043,CALL009706,2025-08-27 00:38:48.449083,21,4,,36,Outbound,1,SYSTEM,2025-08-27 00:38:48.449083
9707,906,CALL009707,2025-09-15 18:38:48.449268,36,4,,51,Inbound,1,SYSTEM,2025-09-15 18:38:48.449268
9708,817,CALL009708,2025-09-17 01:38:48.449453,20,3,,25,Inbound,0,SYSTEM,2025-09-17 01:38:48.449453
9709,168,CALL009709,2025-09-16 23:38:48.449658,31,2,,55,Outbound,0,SYSTEM,2025-09-16 23:38:48.449658
9710,1048,CALL009710,2025-08-29 18:38:48.449912,26,2,,42,Outbound,0,SYSTEM,2025-08-29 18:38:48.449912
9711,977,CALL009711,2025-09-04 21:38:48.450114,45,3,,23,Outbound,0,SYSTEM,2025-09-04 21:38:48.450114
